npy_path,file_path,label,condition
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_script03_2_M039_gauss_20.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M039.wav,angry,gauss_20
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_script03_2_M039_gauss_10.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M039.wav,angry,gauss_10
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_script03_2_M039_gauss_5.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M039.wav,angry,gauss_5
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_script03_2_M039_room_03.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M039.wav,angry,room_03
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_script03_2_M039_room_06.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M039.wav,angry,room_06
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_script03_2_M040_gauss_20.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M040.wav,angry,gauss_20
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_script03_2_M040_gauss_10.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M040.wav,angry,gauss_10
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_script03_2_M040_gauss_5.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M040.wav,angry,gauss_5
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_script03_2_M040_room_03.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M040.wav,angry,room_03
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_script03_2_M040_room_06.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M040.wav,angry,room_06
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_F000_gauss_20.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_F000.wav,happy,gauss_20
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_F000_gauss_10.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_F000.wav,happy,gauss_10
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_F000_gauss_5.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_F000.wav,happy,gauss_5
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_F000_room_03.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_F000.wav,happy,room_03
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_F000_room_06.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_F000.wav,happy,room_06
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_F002_gauss_20.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_F002.wav,happy,gauss_20
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_F002_gauss_10.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_F002.wav,happy,gauss_10
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_F002_gauss_5.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_F002.wav,happy,gauss_5
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_F002_room_03.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_F002.wav,happy,room_03
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_F002_room_06.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_F002.wav,happy,room_06
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_F003_gauss_20.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_F003.wav,happy,gauss_20
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_F003_gauss_10.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_F003.wav,happy,gauss_10
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_F003_gauss_5.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_F003.wav,happy,gauss_5
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_F003_room_03.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_F003.wav,happy,room_03
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_F003_room_06.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_F003.wav,happy,room_06
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_F004_gauss_20.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_F004.wav,happy,gauss_20
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_F004_gauss_10.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_F004.wav,happy,gauss_10
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_F004_gauss_5.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_F004.wav,happy,gauss_5
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_F004_room_03.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_F004.wav,happy,room_03
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_F004_room_06.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_F004.wav,happy,room_06
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_F005_gauss_20.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_F005.wav,happy,gauss_20
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_F005_gauss_10.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_F005.wav,happy,gauss_10
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_F005_gauss_5.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_F005.wav,happy,gauss_5
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_F005_room_03.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_F005.wav,happy,room_03
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_F005_room_06.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_F005.wav,happy,room_06
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_F009_gauss_20.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_F009.wav,happy,gauss_20
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_F009_gauss_10.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_F009.wav,happy,gauss_10
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_F009_gauss_5.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_F009.wav,happy,gauss_5
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_F009_room_03.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_F009.wav,happy,room_03
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_F009_room_06.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_F009.wav,happy,room_06
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_F010_gauss_20.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_F010.wav,happy,gauss_20
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_F010_gauss_10.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_F010.wav,happy,gauss_10
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_F010_gauss_5.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_F010.wav,happy,gauss_5
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_F010_room_03.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_F010.wav,happy,room_03
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_F010_room_06.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_F010.wav,happy,room_06
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_F012_gauss_20.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_F012.wav,happy,gauss_20
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_F012_gauss_10.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_F012.wav,happy,gauss_10
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_F012_gauss_5.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_F012.wav,happy,gauss_5
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_F012_room_03.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_F012.wav,happy,room_03
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_F012_room_06.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_F012.wav,happy,room_06
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_F013_gauss_20.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_F013.wav,happy,gauss_20
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_F013_gauss_10.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_F013.wav,happy,gauss_10
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_F013_gauss_5.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_F013.wav,happy,gauss_5
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_F013_room_03.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_F013.wav,happy,room_03
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_F013_room_06.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_F013.wav,happy,room_06
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_F016_gauss_20.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_F016.wav,happy,gauss_20
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_F016_gauss_10.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_F016.wav,happy,gauss_10
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_F016_gauss_5.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_F016.wav,happy,gauss_5
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_F016_room_03.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_F016.wav,happy,room_03
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_F016_room_06.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_F016.wav,happy,room_06
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_M000_gauss_20.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_M000.wav,happy,gauss_20
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_M000_gauss_10.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_M000.wav,happy,gauss_10
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_M000_gauss_5.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_M000.wav,happy,gauss_5
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_M000_room_03.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_M000.wav,happy,room_03
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_M000_room_06.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_M000.wav,happy,room_06
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_M001_gauss_20.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_M001.wav,happy,gauss_20
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_M001_gauss_10.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_M001.wav,happy,gauss_10
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_M001_gauss_5.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_M001.wav,happy,gauss_5
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_M001_room_03.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_M001.wav,happy,room_03
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_M001_room_06.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_M001.wav,happy,room_06
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_M002_gauss_20.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_M002.wav,happy,gauss_20
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_M002_gauss_10.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_M002.wav,happy,gauss_10
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_M002_gauss_5.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_M002.wav,happy,gauss_5
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_M002_room_03.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_M002.wav,happy,room_03
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_M002_room_06.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_M002.wav,happy,room_06
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_M003_gauss_20.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_M003.wav,happy,gauss_20
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_M003_gauss_10.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_M003.wav,happy,gauss_10
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_M003_gauss_5.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_M003.wav,happy,gauss_5
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_M003_room_03.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_M003.wav,happy,room_03
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_M003_room_06.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_M003.wav,happy,room_06
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_M004_gauss_20.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_M004.wav,happy,gauss_20
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_M004_gauss_10.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_M004.wav,happy,gauss_10
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_M004_gauss_5.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_M004.wav,happy,gauss_5
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_M004_room_03.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_M004.wav,happy,room_03
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_M004_room_06.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_M004.wav,happy,room_06
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_M005_gauss_20.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_M005.wav,happy,gauss_20
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_M005_gauss_10.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_M005.wav,happy,gauss_10
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_M005_gauss_5.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_M005.wav,happy,gauss_5
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_M005_room_03.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_M005.wav,happy,room_03
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_M005_room_06.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_M005.wav,happy,room_06
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_M006_gauss_20.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_M006.wav,happy,gauss_20
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_M006_gauss_10.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_M006.wav,happy,gauss_10
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_M006_gauss_5.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_M006.wav,happy,gauss_5
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_M006_room_03.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_M006.wav,happy,room_03
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_M006_room_06.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_M006.wav,happy,room_06
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_M007_gauss_20.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_M007.wav,happy,gauss_20
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_M007_gauss_10.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_M007.wav,happy,gauss_10
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_M007_gauss_5.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_M007.wav,happy,gauss_5
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_M007_room_03.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_M007.wav,happy,room_03
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_M007_room_06.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_M007.wav,happy,room_06
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_M008_gauss_20.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_M008.wav,happy,gauss_20
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_M008_gauss_10.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_M008.wav,happy,gauss_10
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_M008_gauss_5.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_M008.wav,happy,gauss_5
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_M008_room_03.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_M008.wav,happy,room_03
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_M008_room_06.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_M008.wav,happy,room_06
D:\Users\User\Desktop\demokritos-DeepLearning-project\workflows\iemocap_dl\spectrograms\train_augmented\Ses01F_impro07_M009_gauss_20.npy,/workspace/datasets/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_M009.wav,happy,gauss_20
